Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2021-08-29;35,00;17,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;35,00;51,58;0,00;0,00;0,00;35,00;0,00;0,00;0,00;0,00;17,00
2021-09-05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;29,00;19,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;18,00;0,00
2021-09-12;34,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;52,89;34,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;72,00;45,00;0,00;0,00;0,00;32,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00;9,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;17,00
2021-10-03;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;37,14;39,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;24,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;84,92;12,92;0,00;0,00;0,00;60,80;0,00;0,00;0,00;0,00;24,00
2021-10-17;23,00;33,35;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;34,50;34,50;0,00;0,00;0,00;46,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;37,00;24,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;11,00
2021-10-31;0,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;12,00
2021-11-07;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;95,00;0,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00
2021-11-14;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;55,00;12,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;33,00;0,00;0,00;0,00;0,00;22,00;0,00;0,00;11,00;0,00;0,00
2021-11-28;11,00;0,00;11,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;67,83;22,00;0,00;0,00;0,00;33,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;34,29;22,29;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;12,00
2021-12-12;0,00;11,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27,00;0,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00
2021-12-19;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2021-12-26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
